Id,LotFrontage,LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,YrSold,SalePrice
1222,55,8250,1968,1968,952,1211,0,1211,0,0,1,0,3,1,5,1,1,322,Y,0,63,2008,134000
1223,78,10496,1949,1950,1040,1168,678,1846,0,0,2,0,3,1,7,1,1,315,Y,0,0,2007,143000
1224,89,10680,1951,1951,2136,2136,0,2136,0,0,2,0,4,1,7,0,2,528,Y,0,30,2006,137900
1225,60,15384,2004,2005,788,788,702,1490,1,0,2,1,3,1,8,1,2,388,Y,100,75,2008,184000
1226,65,10482,1958,1958,588,1138,0,1138,0,1,1,0,3,1,6,0,1,264,Y,224,0,2007,145000
1227,86,14598,2007,2007,894,894,1039,1933,0,0,2,1,4,1,9,1,3,668,Y,100,18,2008,214000
1228,72,8872,1965,2008,912,912,0,912,1,0,1,0,2,1,5,0,2,576,Y,0,240,2008,147000
1229,65,8769,2008,2008,1702,1702,0,1702,1,0,1,1,1,1,7,1,3,1052,Y,0,72,2008,367294
1230,70,7910,1960,1960,1075,1507,0,1507,0,0,2,0,4,1,7,0,1,404,Y,0,0,2008,127000
1231,NA,18890,1977,1977,1361,1361,1259,2620,0,0,2,2,4,2,12,1,2,600,N,155,24,2007,190000
1232,70,7728,1962,1962,1106,1190,0,1190,1,0,1,0,3,1,6,0,2,540,Y,0,18,2006,132500
1233,70,9842,1962,1962,0,1224,0,1224,0,0,2,0,2,2,6,0,2,462,Y,0,0,2007,101800
1234,NA,12160,1959,1959,1188,1188,0,1188,1,0,1,0,3,1,6,0,2,531,Y,0,0,2010,142000
1235,55,8525,1911,1950,940,1024,940,1964,0,0,1,1,4,1,7,0,0,0,N,0,192,2008,130000
1236,96,13132,1914,1950,747,892,892,1784,0,0,1,1,4,1,9,0,1,180,N,203,40,2006,138887
1237,36,2628,2003,2003,764,764,862,1626,0,0,2,1,2,1,6,0,2,474,Y,0,27,2010,175500
1238,41,12393,2004,2005,847,847,1101,1948,0,0,2,1,4,1,8,1,2,434,Y,100,48,2006,195000
1239,63,13072,2005,2005,1141,1141,0,1141,0,0,1,1,3,1,6,0,2,484,Y,0,0,2006,142500
1240,64,9037,2006,2006,1476,1484,0,1484,0,0,2,0,2,1,6,1,2,472,Y,120,33,2007,265900
1241,65,8158,2003,2003,884,884,884,1768,1,0,2,1,3,1,8,0,2,543,Y,0,63,2008,224900
1242,83,9849,2007,2007,1689,1689,0,1689,0,0,2,0,3,1,7,0,3,954,Y,0,56,2007,248328
1243,85,10625,1974,1974,1053,1173,0,1173,1,0,2,0,3,1,6,2,2,528,Y,0,120,2010,170000
1244,107,13891,2006,2006,2076,2076,0,2076,1,0,2,1,2,1,7,1,3,850,Y,216,229,2006,465000
1245,NA,11435,1929,1950,792,792,725,1517,0,0,1,0,3,1,7,2,2,400,Y,0,0,2006,230000
1246,78,12090,1984,2003,585,1140,728,1868,0,0,3,1,3,1,7,1,2,477,Y,268,112,2007,178000
1247,65,8125,2005,2006,756,756,797,1553,0,0,2,1,3,1,6,0,2,615,Y,0,45,2006,186500
1248,NA,12328,1976,1976,1012,1034,0,1034,1,0,1,0,3,1,6,0,3,888,Y,0,0,2010,169900
1249,60,9600,1917,1950,735,1134,924,2058,0,0,1,1,3,1,8,1,2,396,P,0,0,2008,129500
1250,60,7200,1950,1950,876,988,0,988,0,0,1,0,3,1,6,0,1,276,Y,0,80,2007,119000
1251,93,11160,1968,1968,2110,2110,0,2110,1,0,2,1,3,1,8,2,2,522,Y,0,0,2010,244000
1252,NA,3136,2003,2003,1405,1405,0,1405,0,0,2,0,2,1,6,1,2,478,Y,148,36,2006,171750
1253,62,9858,1968,1968,864,874,0,874,1,0,1,0,3,1,5,0,1,288,Y,33,0,2009,130000
1254,NA,17542,1974,2003,1192,1516,651,2167,1,0,2,1,3,1,9,2,2,518,Y,220,47,2007,294000
1255,60,6931,2003,2004,746,760,896,1656,0,0,2,1,3,1,7,1,2,397,Y,178,128,2008,165400
1256,52,6240,1931,1950,884,959,408,1367,0,0,1,0,3,1,6,1,1,560,Y,0,0,2007,127500
1257,91,14303,1994,1994,1986,1987,0,1987,1,0,2,0,2,1,7,1,2,691,Y,262,36,2008,301500
1258,56,4060,1922,1950,864,864,0,864,0,0,1,0,2,1,4,0,0,0,Y,0,96,2009,99900
1259,59,9587,2005,2005,856,1166,0,1166,1,0,2,0,2,1,5,0,2,400,Y,212,0,2008,190000
1260,65,9750,1969,1969,1054,1054,0,1054,1,0,1,1,3,1,6,0,2,460,Y,180,0,2008,151000
1261,NA,24682,1999,1999,841,892,783,1675,0,0,2,1,3,1,7,1,2,502,Y,0,103,2009,181000
1262,80,9600,1956,1956,1050,1050,0,1050,0,0,1,0,2,1,5,0,1,338,Y,0,0,2009,128900
1263,NA,11250,1957,1989,1104,1104,684,1788,1,0,1,0,5,1,8,2,1,304,Y,120,0,2009,161500
1264,60,13515,1919,1950,764,1060,764,1824,0,0,1,0,3,1,8,1,2,520,N,0,0,2007,180500
1265,34,4060,1998,1999,1405,1337,0,1337,1,0,2,0,2,1,5,0,2,511,Y,144,68,2008,181000
1266,35,3735,1999,1999,691,713,739,1452,1,0,2,1,3,1,6,0,2,506,Y,0,34,2006,183900
1267,60,10120,1910,1950,925,964,925,1889,0,0,1,1,4,2,9,1,1,308,N,0,0,2007,122000
1268,89,13214,2008,2009,2002,2018,0,2018,0,0,2,0,3,1,10,1,3,746,Y,144,76,2010,378500
1269,NA,14100,1935,1997,728,1968,1479,3447,0,0,3,1,4,1,11,2,3,1014,Y,314,12,2008,381000
1270,78,11344,1958,1958,874,874,650,1524,0,0,1,1,3,1,7,0,1,315,Y,0,0,2007,144000
1271,NA,23595,1979,1979,1332,1332,192,1524,2,0,0,1,0,1,4,1,2,586,Y,268,0,2010,260000
1272,NA,9156,1968,1968,1489,1489,0,1489,0,0,2,0,3,1,7,1,2,462,Y,0,0,2009,185750
1273,NA,13526,1965,1965,935,935,0,935,1,0,1,0,3,1,5,0,1,288,Y,180,0,2006,137000
1274,124,11512,1959,2006,1019,1357,0,1357,1,0,1,0,2,1,5,1,1,312,Y,0,0,2008,177000
1275,53,5362,1910,2003,661,661,589,1250,0,0,2,0,3,1,8,1,2,552,Y,242,0,2007,139000
1276,95,11345,1948,1950,928,928,992,1920,0,0,2,0,4,2,10,0,2,400,Y,0,0,2007,137000
1277,NA,12936,1972,1972,723,735,660,1395,0,1,1,1,3,1,6,1,2,497,Y,294,116,2009,162000
1278,NA,17871,1967,1976,1680,1724,0,1724,1,0,1,1,3,1,7,1,2,480,Y,0,0,2009,197900
1279,75,9473,2002,2002,1128,1128,903,2031,1,0,2,1,3,1,7,1,2,577,Y,0,211,2008,237000
1280,60,7500,1920,1950,698,698,430,1128,0,0,1,0,2,1,6,0,2,528,Y,30,0,2010,68400
1281,67,9808,2002,2002,1573,1573,0,1573,1,0,2,0,3,1,6,0,2,544,Y,0,72,2009,227000
1282,50,8049,1990,1990,1309,1339,0,1339,1,0,2,0,2,1,6,1,2,484,Y,0,58,2006,180000
1283,61,8800,1977,2008,1040,1040,0,1040,0,0,2,0,3,1,5,0,2,484,Y,0,0,2009,150500
1284,94,9400,1971,1971,912,912,912,1824,0,0,2,2,4,2,8,0,0,0,Y,128,0,2010,139000
1285,50,9638,1919,1990,804,1699,748,2447,0,0,2,0,4,1,10,1,1,336,Y,272,0,2010,169000
1286,50,6000,1939,1950,780,825,587,1412,0,0,1,0,4,1,6,1,1,280,Y,45,0,2009,132500
1287,NA,9790,1963,1963,1328,1328,0,1328,1,0,1,1,3,1,6,2,2,528,Y,0,26,2010,143000
1288,NA,36500,1964,1964,1624,1582,0,1582,0,1,2,0,4,1,7,0,2,390,N,168,198,2006,190000
1289,40,5664,2000,2000,1501,1659,0,1659,1,0,2,0,2,1,5,1,2,499,Y,212,59,2009,278000
1290,86,11065,2006,2006,1085,1120,850,1970,0,0,2,1,3,1,8,1,3,753,Y,177,74,2006,281000
1291,NA,14112,1964,1964,1152,1152,0,1152,1,0,1,0,3,1,6,1,2,484,Y,227,0,2010,180500
1292,21,1680,1972,1972,630,630,672,1302,0,0,2,1,3,1,6,0,1,264,Y,185,0,2009,119500
1293,60,6600,1892,1965,994,1378,994,2372,0,0,2,0,4,2,11,0,1,432,Y,0,287,2009,107500
1294,78,10140,1976,1976,832,832,832,1664,0,0,2,1,4,1,8,1,2,528,Y,0,28,2006,162900
1295,60,8172,1955,1990,864,864,0,864,1,0,1,0,2,1,5,0,2,572,N,0,0,2006,115000
1296,70,8400,1968,1968,1052,1052,0,1052,1,0,1,1,3,1,5,0,1,288,Y,356,0,2006,138500
1297,80,8700,1963,1963,1120,1128,0,1128,1,0,2,0,3,1,6,0,2,525,Y,192,20,2008,155000
1298,35,3675,2005,2006,547,1072,0,1072,1,0,2,0,2,1,5,0,2,525,Y,0,44,2006,140000
1299,313,63887,2008,2008,6110,4692,950,5642,2,0,2,1,3,1,12,3,2,1418,Y,214,292,2008,160000
1300,75,7500,1959,1994,1246,1246,0,1246,1,0,1,1,3,1,6,0,1,305,Y,218,0,2010,154000
1301,NA,10762,1999,1999,978,1005,978,1983,0,0,2,1,3,1,9,1,2,490,Y,0,0,2009,225000
1302,NA,7500,1942,1950,771,753,741,1494,0,0,1,0,3,1,7,2,1,213,P,0,0,2009,177500
1303,92,10120,1994,1994,1165,1203,1323,2526,1,0,2,1,4,1,8,1,3,844,Y,309,78,2006,290000
1304,73,8688,2005,2005,1616,1616,0,1616,0,0,2,0,3,1,7,0,3,834,Y,208,59,2006,232000
1305,32,3363,2004,2004,976,976,732,1708,0,0,2,0,3,1,7,0,2,380,Y,0,40,2006,130000
1306,108,13173,2006,2007,1652,1652,0,1652,1,0,2,0,2,1,6,2,2,840,Y,404,102,2009,325000
1307,48,6955,2005,2006,1368,1368,0,1368,0,0,2,0,2,1,6,1,2,474,Y,132,35,2006,202500
1308,60,8072,1994,1995,990,990,0,990,1,0,1,0,3,1,5,0,2,480,Y,0,64,2009,138000
1309,100,12000,1948,2005,924,1122,0,1122,1,0,1,0,2,1,6,0,2,528,Y,0,36,2008,147000
1310,NA,7153,1991,1991,1278,1294,0,1294,1,0,2,0,3,1,6,0,2,496,Y,112,51,2008,179200
1311,100,17500,1959,2002,1902,1902,0,1902,1,0,2,0,3,1,7,2,2,567,Y,0,207,2010,335000
1312,68,8814,2005,2007,1274,1274,0,1274,1,0,2,0,3,1,6,0,2,508,Y,264,98,2007,203000
1313,NA,9572,1990,1990,1453,1453,1357,2810,0,0,2,1,4,1,9,1,2,750,Y,500,0,2007,302000
1314,108,14774,1999,1999,1393,1422,1177,2599,0,0,2,1,4,1,10,1,3,779,Y,668,30,2010,333168
1315,60,8190,1954,1954,948,948,0,948,1,0,1,0,3,1,5,1,1,280,Y,0,36,2007,119000
1316,85,11075,1969,1969,952,1092,1020,2112,0,0,2,1,4,1,9,2,2,576,Y,280,0,2008,206900
1317,61,10226,2008,2008,1622,1630,0,1630,1,0,2,0,3,1,8,1,3,860,Y,172,42,2009,295493
1318,47,4230,2006,2007,1352,1352,0,1352,0,0,2,0,2,1,5,1,2,466,Y,0,241,2007,208900
1319,NA,14781,2001,2002,1753,1787,0,1787,0,0,2,0,3,1,7,1,3,748,Y,198,150,2006,275000
1320,75,10215,1954,1954,864,948,0,948,0,0,1,0,3,1,5,0,1,248,Y,0,0,2007,111000
1321,70,8400,1957,1957,1478,1478,0,1478,1,0,1,1,3,1,6,2,2,442,Y,114,0,2009,156500
1322,NA,6627,1949,1950,0,720,0,720,0,0,1,0,2,1,4,0,1,287,Y,0,0,2008,72500
1323,107,10186,1992,1992,750,1061,862,1923,1,0,2,1,3,1,8,1,2,564,Y,240,39,2010,190000
1324,50,5330,1940,1950,420,708,0,708,0,0,1,0,2,1,5,0,0,0,Y,164,0,2009,82500
1325,75,9986,2006,2007,1795,1795,0,1795,0,0,2,0,2,1,7,1,3,895,Y,0,49,2007,147000
1326,40,3636,1922,1950,796,796,0,796,0,0,1,0,2,1,5,0,0,0,N,0,0,2008,55000
1327,70,4270,1931,2006,544,774,0,774,0,0,1,0,3,1,6,0,0,0,Y,0,0,2007,79000
1328,60,6600,1982,2008,816,816,0,816,0,1,1,0,3,1,5,1,1,264,Y,0,0,2008,130500
1329,60,10440,1920,1950,1510,1584,1208,2792,0,0,2,0,5,1,8,2,2,520,Y,0,547,2008,256000
1330,63,9084,1998,1998,935,955,677,1632,0,0,2,1,3,1,8,1,2,462,Y,0,28,2006,176500
1331,85,10000,2006,2006,1588,1588,0,1588,0,0,2,0,3,1,7,1,3,825,Y,144,45,2007,227000
1332,55,10780,1976,1976,911,954,0,954,0,0,1,0,3,1,6,0,2,576,Y,0,0,2006,132500
1333,67,8877,1938,1958,816,816,0,816,1,0,1,0,2,1,3,1,1,288,Y,0,0,2009,100000
1334,60,7200,1938,1995,803,803,557,1360,0,0,1,1,2,1,6,0,1,297,Y,0,65,2006,125500
1335,24,2368,1970,1970,765,765,600,1365,0,0,1,1,3,1,7,0,2,440,Y,0,36,2009,125000
1336,80,9650,1977,1977,1350,1334,0,1334,0,1,2,0,2,1,6,1,2,630,Y,0,16,2009,167900
1337,87,9246,1973,1973,1656,1656,0,1656,0,0,2,0,4,2,8,0,2,506,Y,0,211,2008,135000
1338,153,4118,1941,1950,693,693,0,693,0,0,1,0,2,1,4,0,0,0,N,0,20,2006,52500
1339,95,13450,2002,2002,916,920,941,1861,1,0,2,1,3,1,8,0,2,492,Y,146,91,2006,200000
1340,120,9560,1972,1972,864,864,0,864,0,0,1,0,3,1,5,0,1,288,Y,0,0,2006,128500
1341,70,8294,1971,1971,858,872,0,872,0,0,1,0,3,1,5,0,4,480,Y,0,0,2007,123000
1342,66,13695,2003,2004,1114,1114,0,1114,1,0,1,0,3,1,6,0,2,576,Y,0,78,2008,155000
1343,NA,9375,2002,2002,1284,1284,885,2169,0,0,2,1,3,1,7,1,2,647,Y,192,87,2007,228500
1344,57,7558,1928,1950,896,1172,741,1913,0,0,1,1,3,1,9,1,2,342,Y,0,0,2009,177000
1345,85,11103,2006,2006,728,728,728,1456,0,0,2,1,3,1,8,1,2,440,Y,0,0,2007,155835
1346,50,6000,1920,1950,960,960,0,960,0,0,1,0,2,1,5,0,1,308,Y,0,0,2007,108500
1347,NA,20781,1968,2003,1568,2156,0,2156,0,0,2,0,3,1,9,1,2,508,Y,0,80,2006,262500
1348,93,15306,2006,2007,1732,1776,0,1776,1,0,2,0,3,1,7,1,3,712,Y,0,0,2007,283463
1349,NA,16196,1998,1998,1482,1494,0,1494,1,0,2,0,3,1,5,1,2,514,Y,402,25,2007,215000
1350,50,5250,1872,1987,684,938,1215,2358,0,0,2,0,4,1,8,0,0,0,Y,0,54,2008,122000
1351,91,11643,1969,1969,1248,1338,1296,2634,1,1,2,2,6,2,12,0,4,968,Y,0,0,2009,200000
1352,70,9247,1962,1962,858,858,858,1716,0,0,1,1,4,1,8,1,2,490,Y,0,84,2008,171000
1353,50,6000,1937,2000,698,786,390,1176,0,0,1,0,2,1,4,0,2,624,N,210,0,2009,134900
1354,56,14720,1995,1996,2033,2053,1185,3238,1,0,2,1,4,1,9,1,3,666,Y,283,86,2010,410000
1355,NA,10316,2000,2000,992,992,873,1865,1,0,2,1,3,1,7,1,3,839,Y,0,184,2008,235000
1356,102,10192,1968,1992,570,1222,698,1920,0,0,3,0,4,1,8,1,2,487,Y,0,98,2006,170000
1357,NA,9477,1966,1966,864,892,0,892,0,0,1,0,3,1,5,0,1,264,Y,0,0,2008,110000
1358,NA,12537,1971,2008,1078,1078,0,1078,1,0,1,1,3,1,6,1,2,500,Y,0,0,2010,149900
1359,NA,2117,2000,2000,756,769,804,1573,0,0,2,1,3,1,5,0,2,440,Y,0,32,2010,177500
1360,129,16737,2004,2005,1980,1980,0,1980,1,0,2,0,3,1,8,1,3,770,Y,194,45,2006,315000
1361,51,9842,1921,1998,612,990,1611,2601,0,0,3,1,4,1,8,0,2,621,Y,183,0,2008,189000
1362,124,16158,2005,2005,1530,1530,0,1530,1,0,2,0,3,1,7,1,2,430,Y,168,36,2009,260000
1363,NA,12513,1920,2007,715,1281,457,1738,0,0,2,0,4,1,7,1,1,368,Y,55,0,2009,104900
1364,73,8499,2006,2007,616,616,796,1412,0,0,2,1,3,1,6,1,2,432,Y,0,36,2007,156932
1365,30,3180,2005,2005,600,520,600,1200,0,0,2,1,2,1,4,0,2,480,Y,0,166,2006,144152
1366,NA,7500,2000,2000,814,814,860,1674,1,0,2,1,3,1,7,0,2,663,Y,0,96,2010,216000
1367,68,9179,1999,1999,873,882,908,1790,1,0,2,1,3,1,7,0,2,588,Y,0,88,2008,193000
1368,41,2665,1977,1977,757,925,550,1475,0,0,2,0,4,1,6,1,1,336,Y,104,26,2006,127000
1369,NA,4435,2003,2004,848,848,0,848,1,0,1,0,1,1,4,0,2,420,Y,140,0,2009,144000
1370,48,10635,2003,2003,1657,1668,0,1668,1,0,2,0,3,1,8,1,2,502,Y,0,262,2010,232000
1371,90,5400,1920,1950,840,840,534,1374,0,0,1,0,2,1,6,0,1,338,Y,0,0,2009,105000
1372,80,9600,1955,1996,992,1661,0,1661,1,0,1,0,3,1,8,1,1,377,Y,0,28,2008,165500
1373,75,9750,1998,1998,1108,1108,989,2097,1,0,2,1,3,1,8,1,2,583,Y,253,170,2006,274300
1374,NA,11400,2001,2002,2633,2633,0,2633,1,0,2,1,2,1,8,2,3,804,Y,314,140,2007,466500
1375,85,10625,2005,2005,1026,1026,932,1958,0,0,2,1,3,1,9,1,3,936,Y,154,210,2008,250000
1376,89,10991,2007,2007,1571,1571,0,1571,0,0,2,0,3,1,7,1,3,722,Y,100,36,2007,239000
1377,52,6292,1930,1950,768,790,0,790,0,0,1,0,2,1,4,0,1,160,Y,0,141,2008,91000
1378,60,10998,1941,1960,984,984,620,1604,0,0,2,0,3,1,6,0,2,660,Y,0,68,2009,117000
1379,21,1953,1973,1973,483,483,504,987,0,0,1,1,2,1,5,0,1,264,Y,72,0,2006,83000
1380,73,9735,2006,2007,384,754,640,1394,0,0,2,1,3,1,7,0,2,400,Y,100,0,2008,167500
1381,45,8212,1914,1950,864,864,0,864,1,0,1,0,2,1,5,0,1,200,Y,0,0,2010,58500
1382,NA,12925,1970,1970,1205,2117,0,2117,0,0,2,1,4,1,7,2,2,550,Y,0,42,2008,237500
1383,60,7200,1920,1950,596,998,764,1762,1,0,1,1,4,1,8,0,2,576,N,36,0,2006,157000
1384,NA,25339,1918,2007,816,1416,0,1416,0,0,2,0,3,1,7,0,2,576,N,0,0,2007,112000
1385,60,9060,1939,1950,560,698,560,1258,0,0,1,0,2,1,6,0,1,280,P,0,0,2009,105000
1386,40,5436,1922,2007,796,796,358,1154,1,0,1,0,3,1,7,0,1,240,N,0,96,2010,125500
1387,80,16692,1978,1978,1392,1392,1392,2784,1,0,3,1,5,1,12,2,2,564,Y,0,112,2006,250000
1388,60,8520,1916,1950,714,1664,862,2526,0,0,2,0,5,1,10,1,1,216,Y,88,15,2007,136000
1389,42,14892,2006,2007,1746,1746,0,1746,1,0,2,0,3,1,7,2,3,758,Y,201,39,2009,377500
1390,60,6000,1941,1950,735,869,349,1218,0,1,1,0,3,1,6,1,2,440,Y,0,0,2007,131000
1391,70,9100,2000,2000,1525,1525,0,1525,1,0,2,0,3,1,6,0,2,541,Y,219,36,2006,235000
1392,65,8944,1967,1967,1584,1584,0,1584,0,0,2,0,4,2,8,0,3,792,Y,0,152,2009,124000
1393,68,7838,1967,1967,864,900,0,900,1,0,1,0,3,1,6,1,1,288,Y,175,144,2006,123000
1394,60,10800,1905,2000,482,1221,691,1912,0,0,2,0,3,2,7,1,2,672,Y,0,25,2008,163000
1395,53,4045,2006,2006,1356,1500,0,1500,1,0,2,0,2,1,6,1,3,648,Y,161,20,2006,246578
1396,88,12665,2005,2006,1094,1133,1349,2482,0,0,2,1,4,1,9,1,3,642,Y,144,39,2007,281213
1397,NA,57200,1948,1950,747,1687,0,1687,1,0,1,0,3,1,7,2,2,572,N,0,0,2010,160000
1398,51,6120,1920,2004,939,939,574,1513,0,0,1,1,4,1,8,0,1,180,N,24,0,2007,137500
1399,60,7200,1950,1982,1208,1136,768,1904,1,0,1,1,3,1,7,0,1,240,Y,0,0,2009,138000
1400,51,6171,1925,1990,976,1160,448,1608,0,0,2,1,3,1,7,1,1,216,Y,147,16,2009,137450
1401,50,6000,1929,1950,862,950,208,1158,0,0,1,0,3,1,5,1,1,208,Y,0,0,2008,120000
1402,62,7415,2004,2004,839,864,729,1593,1,0,2,1,3,1,8,1,2,398,Y,100,75,2008,193000
1403,64,6762,2006,2006,1286,1294,0,1294,0,0,2,0,2,1,6,1,2,662,Y,168,55,2006,193879
1404,49,15256,2007,2007,1485,1464,0,1464,1,0,2,0,3,1,6,0,3,754,Y,168,160,2007,282922
1405,60,10410,1915,1950,672,694,520,1214,0,0,1,0,3,1,6,0,3,936,Y,216,0,2006,105000
1406,44,3842,2004,2005,1594,1646,0,1646,1,1,2,0,2,1,5,1,2,482,Y,128,53,2008,275000
1407,70,8445,1972,2007,768,768,0,768,1,0,1,0,2,1,5,0,2,396,Y,58,0,2009,133000
1408,NA,8780,1985,1985,833,833,0,833,1,0,1,0,3,1,5,0,0,0,Y,0,0,2009,112000
1409,60,7740,1910,1950,622,741,622,1363,0,0,1,0,3,1,6,0,2,528,Y,0,0,2010,125500
1410,46,20544,1986,1991,791,1236,857,2093,0,0,2,1,3,1,7,1,2,542,Y,364,63,2008,215000
1411,79,12420,2001,2001,944,944,896,1840,1,0,2,1,3,1,6,0,2,622,Y,0,45,2009,230000
1412,80,9600,1950,2005,856,1112,556,1668,0,0,1,1,3,1,6,0,1,271,Y,0,0,2009,140000
1413,60,7200,1949,1950,0,1040,0,1040,0,0,2,0,2,2,6,0,2,420,Y,0,0,2009,90000
1414,88,10994,2005,2006,1844,1844,0,1844,1,0,2,0,2,1,7,1,2,620,Y,165,44,2009,257000
1415,64,13053,1923,2000,833,1053,795,1848,0,0,1,1,4,1,8,1,2,370,N,0,0,2008,207000
1416,51,3635,2007,2007,1386,1569,0,1569,0,1,2,0,1,1,7,1,3,660,Y,143,20,2009,175900
1417,60,11340,1885,1950,777,1246,1044,2290,0,0,2,0,4,2,11,0,2,560,N,0,0,2010,122500
1418,NA,16545,1998,1998,1284,1310,1140,2450,1,0,2,1,3,1,7,1,3,1069,Y,0,126,2009,340000
1419,71,9204,1963,1963,1144,1144,0,1144,1,0,1,1,3,1,6,0,1,336,Y,0,88,2008,124000
1420,NA,16381,1969,1969,1844,1844,0,1844,1,0,2,0,3,1,7,1,2,540,Y,0,73,2006,223000
1421,90,11700,1968,1968,708,708,708,1416,0,0,2,1,3,1,7,1,2,776,Y,0,169,2006,179900
1422,53,4043,1977,1977,1069,1069,0,1069,0,0,2,0,2,1,4,1,2,440,Y,0,55,2010,127500
1423,37,4435,2003,2003,848,848,0,848,1,0,1,0,1,1,3,0,2,420,Y,140,0,2008,136500
1424,NA,19690,1966,1966,697,1575,626,2201,0,0,2,0,4,1,8,1,2,432,Y,586,236,2006,274970
1425,NA,9503,1958,1983,1024,1344,0,1344,1,0,1,0,2,1,6,1,1,484,Y,316,28,2007,144000
1426,80,10721,1959,1959,1252,1252,0,1252,0,0,1,0,3,1,7,0,2,528,Y,0,39,2008,142000
1427,81,10944,1994,1994,1223,1223,904,2127,1,0,2,1,3,1,5,2,2,525,Y,171,132,2008,271000
1428,60,10930,1945,1950,913,1048,510,1558,1,0,1,1,3,1,6,1,1,288,Y,0,0,2008,140000
1429,60,7200,1940,1992,788,804,0,804,1,0,1,0,2,1,4,2,1,240,Y,0,0,2010,119000
1430,NA,12546,1981,1981,1440,1440,0,1440,0,0,2,0,3,1,7,1,2,467,Y,0,0,2007,182900
1431,60,21930,2005,2005,732,734,1104,1838,0,0,2,1,4,1,7,1,2,372,Y,100,40,2006,192140
1432,NA,4928,1976,1976,958,958,0,958,0,0,2,0,2,1,5,0,2,440,Y,0,60,2009,143750
1433,60,10800,1927,2007,656,968,0,968,0,0,2,0,4,1,5,0,1,216,Y,0,0,2007,64500
1434,93,10261,2000,2000,936,962,830,1792,1,0,2,1,3,1,8,1,2,451,Y,0,0,2008,186500
1435,80,17400,1977,1977,1126,1126,0,1126,1,0,2,0,3,1,5,1,2,484,P,295,41,2006,160000
1436,80,8400,1962,2005,1319,1537,0,1537,1,0,1,1,3,1,7,1,2,462,Y,0,36,2008,174000
1437,60,9000,1971,1971,864,864,0,864,0,0,1,0,3,1,5,0,2,528,Y,0,0,2007,120500
1438,96,12444,2008,2008,1932,1932,0,1932,1,0,2,0,2,1,7,1,3,774,Y,0,66,2008,394617
1439,90,7407,1957,1996,912,1236,0,1236,1,0,1,0,2,1,6,0,2,923,Y,0,158,2010,149700
1440,80,11584,1979,1979,539,1040,685,1725,0,0,2,1,3,1,6,1,2,550,Y,0,88,2007,197000
1441,79,11526,1922,1994,588,1423,748,2555,0,0,2,0,3,1,11,1,2,672,Y,431,0,2008,191000
1442,NA,4426,2004,2004,848,848,0,848,1,0,1,0,1,1,3,1,2,420,Y,149,0,2008,149300
1443,85,11003,2008,2008,1017,1026,981,2007,1,0,2,1,3,1,10,1,3,812,Y,168,52,2009,310000
1444,NA,8854,1916,1950,952,952,0,952,0,0,1,0,2,1,4,1,1,192,P,0,98,2009,121000
1445,63,8500,2004,2004,1422,1422,0,1422,0,0,2,0,3,1,7,0,2,626,Y,192,60,2007,179600
1446,70,8400,1966,1966,814,913,0,913,1,0,1,0,3,1,6,0,1,240,Y,0,0,2007,129000
1447,NA,26142,1962,1962,1188,1188,0,1188,0,0,1,0,3,1,6,0,1,312,P,261,39,2010,157900
1448,80,10000,1995,1996,1220,1220,870,2090,1,0,2,1,3,1,8,1,2,556,Y,0,65,2007,240000
1449,70,11767,1910,2000,560,796,550,1346,0,0,1,1,2,1,6,0,1,384,Y,168,24,2007,112000
1450,21,1533,1970,1970,630,630,0,630,1,0,1,0,1,1,3,0,0,0,Y,0,0,2006,92000
1451,60,9000,1974,1974,896,896,896,1792,0,0,2,2,4,2,8,0,0,0,Y,32,45,2009,136000
1452,78,9262,2008,2009,1573,1578,0,1578,0,0,2,0,3,1,7,1,3,840,Y,0,36,2009,287090
1453,35,3675,2005,2005,547,1072,0,1072,1,0,1,0,2,1,5,0,2,525,Y,0,28,2006,145000
1454,90,17217,2006,2006,1140,1140,0,1140,0,0,1,0,3,1,6,0,0,0,Y,36,56,2006,84500
1455,62,7500,2004,2005,1221,1221,0,1221,1,0,2,0,2,1,6,0,2,400,Y,0,113,2009,185000
1456,62,7917,1999,2000,953,953,694,1647,0,0,2,1,3,1,7,1,2,460,Y,0,40,2007,175000
1457,85,13175,1978,1988,1542,2073,0,2073,1,0,2,0,3,1,7,2,2,500,Y,349,0,2010,210000
1458,66,9042,1941,2006,1152,1188,1152,2340,0,0,2,0,4,1,9,2,1,252,Y,0,60,2010,266500
1459,68,9717,1950,1996,1078,1078,0,1078,1,0,1,0,2,1,5,0,1,240,Y,366,0,2010,142125
1460,75,9937,1965,1965,1256,1256,0,1256,1,0,1,1,3,1,6,0,1,276,Y,736,68,2008,147500
